hq_id,inv_id,inv_name
13543,13543,supplier3
25363,25363,supplier3
25459,25459,supplier3
27386,27386,supplier3
30847,30847,supplier3
34543,34543,supplier3
36506,36506,supplier3
140494,140494,supplier4
194066,194066,supplier3
226826,226826,supplier4
452825,452825,supplier4
1082878,1082878,supplier4
1131028,1131028,supplier4
1214108,1214108,supplier4
1693558,1693558,supplier4
1840788,1840788,supplier4
1847678,1847678,supplier4
215534,215534,supplier1
326539,326539,supplier1
399513,399513,supplier1
440160,440160,supplier1
208050,208050,supplier1
210572,210572,supplier1
124597,124597,supplier1
135214,135214,supplier1
141704,141704,supplier1
357188,357188,supplier1
121144,121144,supplier1
17310,17310,supplier3
54159,54159,supplier3
229683,229683,supplier3
256796,256796,supplier4
276155,276155,supplier4
284735,284735,supplier4
1006325,1006325,supplier4
1145918,1145918,supplier4
1244508,1244508,supplier4
1901155,1901155,supplier4
178641,178641,supplier1
198746,198746,supplier1
202177,202177,supplier1
494013,494013,supplier1
125561,125561,supplier1
137986,137986,supplier1
254352,254352,supplier1
109713,109713,supplier1
204206,204206,supplier1
260655,260655,supplier1
220456,220456,supplier1
11077,11077,supplier3
20153,20153,supplier3
23936,23936,supplier3
48049,48049,supplier3
303831,303831,supplier3
356085,356085,supplier4
361756,361756,supplier3
1048988,1048988,supplier4
1111408,1111408,supplier4
1164528,1164528,supplier4
1205148,1205148,supplier4
1449888,1449888,supplier4
1460788,1460788,supplier4
1661458,1661458,supplier4
1970785,1970785,supplier4
233759,233759,supplier1
437557,437557,supplier1
141143,141143,supplier1
181947,181947,supplier1
210305,210305,supplier1
350392,350392,supplier1
153133,153133,supplier1
113326,113326,supplier1
131056,131056,supplier1
148932,148932,supplier1
169187,169187,supplier1
204557,204557,supplier1
277786,277786,supplier1
194203,194203,supplier1
324888,324888,supplier1
10237,10237,supplier3
1128,1128,supplier3
11392,11392,supplier3
16019,16019,supplier3
18151,18151,supplier3
18965,18965,supplier3
45933,45933,supplier3
189376,189376,supplier4
278575,278575,supplier4
1180078,1180078,supplier4
1198518,1198518,supplier4
1689828,1689828,supplier4
1748488,1748488,supplier4
308519,308519,supplier1
505931,505931,supplier1
141330,141330,supplier1
209652,209652,supplier1
444846,444846,supplier1
132585,132585,supplier1
481970,481970,supplier1
170627,170627,supplier1
194032,194032,supplier1
339387,339387,supplier1
600388,600388,supplier1
114938,114938,supplier1
124636,124636,supplier1
127528,127528,supplier1
130466,130466,supplier1
130932,130932,supplier1
17588,17588,supplier3
127263,127263,supplier3
192866,192866,supplier4
195126,195126,supplier4
227616,227616,supplier4
231756,231756,supplier4
238933,238933,supplier3
65424,65424,supplier4
470885,470885,supplier4
1446138,1446138,supplier4
1521888,1521888,supplier4
128872,128872,supplier1
213548,213548,supplier1
133842,133842,supplier1
10677,10677,supplier3
11458,11458,supplier3
14157,14157,supplier3
2994,2994,supplier3
3520,3520,supplier3
17673,17673,supplier3
24427,24427,supplier3
32685,32685,supplier3
119122,119122,supplier4
216646,216646,supplier4
232506,232506,supplier4
244786,244786,supplier4
303198,303198,supplier3
317385,317385,supplier4
356325,356325,supplier4
1095298,1095298,supplier4
1477638,1477638,supplier4
1959155,1959155,supplier4
535092,535092,supplier1
211235,211235,supplier1
216936,216936,supplier1
257527,257527,supplier1
210815,210815,supplier1
250392,250392,supplier1
282761,282761,supplier1
323889,323889,supplier1
119260,119260,supplier1
140212,140212,supplier1
230626,230626,supplier1
233273,233273,supplier1
108380,108380,supplier1
133111,133111,supplier1
134132,134132,supplier1
144762,144762,supplier1
465930,465930,supplier1
18826,18826,supplier3
20559,20559,supplier3
21219,21219,supplier3
29068,29068,supplier3
39302,39302,supplier3
39592,39592,supplier3
195246,195246,supplier4
216536,216536,supplier4
217236,217236,supplier4
26774,26774,supplier4
1150708,1150708,supplier4
1433328,1433328,supplier4
1547618,1547618,supplier4
311925,311925,supplier1
333447,333447,supplier1
142253,142253,supplier1
204275,204275,supplier1
209312,209312,supplier1
210713,210713,supplier1
153197,153197,supplier1
216232,216232,supplier1
343733,343733,supplier1
138325,138325,supplier1
202001,202001,supplier1
345899,345899,supplier1
10046,10046,supplier3
11908,11908,supplier3
13055,13055,supplier3
25752,25752,supplier3
118312,118312,supplier4
198026,198026,supplier4
213276,213276,supplier4
227196,227196,supplier4
1083678,1083678,supplier4
1247748,1247748,supplier4
215213,215213,supplier1
308007,308007,supplier1
209760,209760,supplier1
222425,222425,supplier1
301920,301920,supplier1
313708,313708,supplier1
397266,397266,supplier1
132299,132299,supplier1
135365,135365,supplier1
152153,152153,supplier1
121769,121769,supplier1
10305,10305,supplier3
17558,17558,supplier3
19419,19419,supplier3
27921,27921,supplier3
34329,34329,supplier3
190846,190846,supplier4
192756,192756,supplier4
198156,198156,supplier4
1161598,1161598,supplier4
1449148,1449148,supplier4
1719208,1719208,supplier4
1925805,1925805,supplier4
2038695,2038695,supplier4
143839,143839,supplier1
205938,205938,supplier1
195963,195963,supplier1
203772,203772,supplier1
232945,232945,supplier1
241951,241951,supplier1
250662,250662,supplier1
265646,265646,supplier1
308754,308754,supplier1
498321,498321,supplier1
138193,138193,supplier1
273541,273541,supplier1
550189,550189,supplier1
107578,107578,supplier1
357149,357149,supplier1
266661,266661,supplier1
476950,476950,supplier1
13807,13807,supplier3
14295,14295,supplier3
1690,1690,supplier3
19219,19219,supplier3
22926,22926,supplier3
39800,39800,supplier3
196176,196176,supplier4
213529,213529,supplier3
282970,282970,supplier3
284955,284955,supplier4
290058,290058,supplier3
290754,290754,supplier3
1032278,1032278,supplier4
1219798,1219798,supplier4
1512268,1512268,supplier4
2005095,2005095,supplier4
2016895,2016895,supplier4
259300,259300,supplier1
383888,383888,supplier1
141305,141305,supplier1
173654,173654,supplier1
213534,213534,supplier1
181952,181952,supplier1
377384,377384,supplier1
127923,127923,supplier1
137833,137833,supplier1
314019,314019,supplier1
365477,365477,supplier1
450883,450883,supplier1
126312,126312,supplier1
194109,194109,supplier1
10600,10600,supplier3
12778,12778,supplier3
3466,3466,supplier3
27649,27649,supplier3
32445,32445,supplier3
45936,45936,supplier3
215356,215356,supplier4
236776,236776,supplier4
1031898,1031898,supplier4
1462318,1462318,supplier4
1786448,1786448,supplier4
127658,127658,supplier1
242694,242694,supplier1
576253,576253,supplier1
583845,583845,supplier1
142994,142994,supplier1
249145,249145,supplier1
252883,252883,supplier1
421023,421023,supplier1
11259,11259,supplier3
22097,22097,supplier3
25680,25680,supplier3
199976,199976,supplier4
249515,249515,supplier3
1158588,1158588,supplier4
1444748,1444748,supplier4
1825358,1825358,supplier4
1963715,1963715,supplier4
106448,106448,supplier1
439593,439593,supplier1
130654,130654,supplier1
212053,212053,supplier1
400418,400418,supplier1
209266,209266,supplier1
322252,322252,supplier1
122885,122885,supplier1
168949,168949,supplier1
13477,13477,supplier3
2531,2531,supplier3
19469,19469,supplier3
35814,35814,supplier3
235144,235144,supplier3
1906425,1906425,supplier4
459334,459334,supplier1
114599,114599,supplier1
204101,204101,supplier1
256198,256198,supplier1
272228,272228,supplier1
105406,105406,supplier1
109807,109807,supplier1
138086,138086,supplier1
112048,112048,supplier1
122508,122508,supplier1
215227,215227,supplier1
332825,332825,supplier1
351652,351652,supplier1
422220,422220,supplier1
577077,577077,supplier1
15982,15982,supplier3
2329,2329,supplier3
4135,4135,supplier3
17002,17002,supplier3
40173,40173,supplier3
44369,44369,supplier3
49688,49688,supplier3
227966,227966,supplier4
237516,237516,supplier4
24854,24854,supplier4
1145998,1145998,supplier4
1466508,1466508,supplier4
117465,117465,supplier1
206287,206287,supplier1
208794,208794,supplier1
381090,381090,supplier1
465201,465201,supplier1
110610,110610,supplier1
176992,176992,supplier1
196063,196063,supplier1
1009,1009,supplier3
18138,18138,supplier3
18190,18190,supplier3
43077,43077,supplier3
213986,213986,supplier4
221036,221036,supplier3
259276,259276,supplier3
300370,300370,supplier3
397435,397435,supplier4
1089908,1089908,supplier4
1198888,1198888,supplier4
1224708,1224708,supplier4
126665,126665,supplier1
235410,235410,supplier1
113502,113502,supplier1
188726,188726,supplier1
209092,209092,supplier1
232479,232479,supplier1
107932,107932,supplier1
124410,124410,supplier1
131484,131484,supplier1
115678,115678,supplier1
133978,133978,supplier1
138421,138421,supplier1
237690,237690,supplier1
16916,16916,supplier3
23469,23469,supplier3
40413,40413,supplier3
44452,44452,supplier3
124367,124367,supplier4
1394,1394,supplier4
286145,286145,supplier3
291181,291181,supplier3
1080248,1080248,supplier4
1084728,1084728,supplier4
1111558,1111558,supplier4
1493698,1493698,supplier4
1572568,1572568,supplier4
1669588,1669588,supplier4
1873675,1873675,supplier4
127112,127112,supplier1
360401,360401,supplier1
196888,196888,supplier1
210206,210206,supplier1
227686,227686,supplier1
467839,467839,supplier1
121602,121602,supplier1
131223,131223,supplier1
145908,145908,supplier1
370187,370187,supplier1
178602,178602,supplier1
1207,1207,supplier3
1536,1536,supplier3
20493,20493,supplier3
29359,29359,supplier3
55730,55730,supplier3
194466,194466,supplier4
204851,204851,supplier3
289606,289606,supplier3
475135,475135,supplier4
1019778,1019778,supplier4
1657178,1657178,supplier4
2044145,2044145,supplier4
140899,140899,supplier1
180921,180921,supplier1
131438,131438,supplier1
178799,178799,supplier1
238571,238571,supplier1
349745,349745,supplier1
206027,206027,supplier1
356743,356743,supplier1
440449,440449,supplier1
585232,585232,supplier1
129625,129625,supplier1
133259,133259,supplier1
135758,135758,supplier1
239170,239170,supplier1
1163,1163,supplier3
18541,18541,supplier3
31826,31826,supplier3
195026,195026,supplier4
216246,216246,supplier4
1064758,1064758,supplier4
1236698,1236698,supplier4
1473288,1473288,supplier4
1592968,1592968,supplier4
1760098,1760098,supplier4
1877245,1877245,supplier4
1929855,1929855,supplier4
226276,226276,supplier1
278431,278431,supplier1
111674,111674,supplier1
115881,115881,supplier1
209432,209432,supplier1
233492,233492,supplier1
396567,396567,supplier1
325819,325819,supplier1
310269,310269,supplier1
310579,310579,supplier1
212008,212008,supplier1
18425,18425,supplier3
27469,27469,supplier3
28273,28273,supplier3
1034428,1034428,supplier4
1131428,1131428,supplier4
1593508,1593508,supplier4
134647,134647,supplier1
202426,202426,supplier1
245945,245945,supplier1
370323,370323,supplier1
180276,180276,supplier1
208722,208722,supplier1
133279,133279,supplier1
428080,428080,supplier1
570518,570518,supplier1
138399,138399,supplier1
171732,171732,supplier1
259150,259150,supplier1
369535,369535,supplier1
11393,11393,supplier3
18792,18792,supplier3
191096,191096,supplier4
1148818,1148818,supplier4
1871218,1871218,supplier4
1874825,1874825,supplier4
210430,210430,supplier1
313481,313481,supplier1
175021,175021,supplier1
135003,135003,supplier1
388494,388494,supplier1
121166,121166,supplier1
125074,125074,supplier1
257380,257380,supplier1
499701,499701,supplier1
405663,405663,supplier1
13023,13023,supplier3
21981,21981,supplier3
34185,34185,supplier3
54468,54468,supplier3
194086,194086,supplier4
265978,265978,supplier3
281685,281685,supplier4
301062,301062,supplier3
1724118,1724118,supplier4
578567,578567,supplier1
121684,121684,supplier1
106307,106307,supplier1
140415,140415,supplier1
180712,180712,supplier1
208140,208140,supplier1
199129,199129,supplier1
125612,125612,supplier1
169123,169123,supplier1
13520,13520,supplier3
22944,22944,supplier3
26448,26448,supplier3
31889,31889,supplier3
32117,32117,supplier3
38426,38426,supplier3
41114,41114,supplier3
51502,51502,supplier3
234356,234356,supplier4
235002,235002,supplier3
27364,27364,supplier4
276585,276585,supplier4
1094448,1094448,supplier4
1106408,1106408,supplier4
1210398,1210398,supplier4
269728,269728,supplier1
199785,199785,supplier1
216806,216806,supplier1
553977,553977,supplier1
164042,164042,supplier1
217846,217846,supplier1
267308,267308,supplier1
111811,111811,supplier1
178040,178040,supplier1
13420,13420,supplier3
24375,24375,supplier3
43268,43268,supplier3
158686,158686,supplier4
165656,165656,supplier3
224296,224296,supplier4
225686,225686,supplier4
237938,237938,supplier3
279045,279045,supplier4
1082898,1082898,supplier4
1609268,1609268,supplier4
1921585,1921585,supplier4
2004615,2004615,supplier4
507567,507567,supplier1
108126,108126,supplier1
193332,193332,supplier1
213591,213591,supplier1
251216,251216,supplier1
352423,352423,supplier1
152639,152639,supplier1
125609,125609,supplier1
216514,216514,supplier1
15724,15724,supplier3
765,765,supplier3
23149,23149,supplier3
26280,26280,supplier3
26550,26550,supplier3
128519,128519,supplier3
177367,177367,supplier3
1006455,1006455,supplier4
1031048,1031048,supplier4
1066968,1066968,supplier4
1153528,1153528,supplier4
1160718,1160718,supplier4
1391478,1391478,supplier4
1935725,1935725,supplier4
148575,148575,supplier1
210717,210717,supplier1
276630,276630,supplier1
224571,224571,supplier1
327128,327128,supplier1
601655,601655,supplier1
435164,435164,supplier1
454550,454550,supplier1
105762,105762,supplier1
119382,119382,supplier1
254341,254341,supplier1
391387,391387,supplier1
14324,14324,supplier3
17313,17313,supplier3
18013,18013,supplier3
23503,23503,supplier3
39834,39834,supplier3
117102,117102,supplier4
137974,137974,supplier4
141414,141414,supplier4
185376,185376,supplier4
225906,225906,supplier4
1431788,1431788,supplier4
1622388,1622388,supplier4
1680938,1680938,supplier4
2056155,2056155,supplier4
120202,120202,supplier1
202475,202475,supplier1
209892,209892,supplier1
532493,532493,supplier1
201488,201488,supplier1
285464,285464,supplier1
129115,129115,supplier1
205166,205166,supplier1
206069,206069,supplier1
213198,213198,supplier1
291846,291846,supplier1
378022,378022,supplier1
132808,132808,supplier1
338207,338207,supplier1
192043,192043,supplier1
12671,12671,supplier3
14989,14989,supplier3
18152,18152,supplier3
32242,32242,supplier3
35178,35178,supplier3
35980,35980,supplier3
210626,210626,supplier4
250335,250335,supplier3
1016775,1016775,supplier4
1069488,1069488,supplier4
1114818,1114818,supplier4
1250848,1250848,supplier4
312862,312862,supplier1
545154,545154,supplier1
222145,222145,supplier1
107561,107561,supplier1
143505,143505,supplier1
210883,210883,supplier1
428060,428060,supplier1
509212,509212,supplier1
120702,120702,supplier1
197352,197352,supplier1
120732,120732,supplier1
138472,138472,supplier1
170143,170143,supplier1
170869,170869,supplier1
229079,229079,supplier1
262549,262549,supplier1
312065,312065,supplier1
375860,375860,supplier1
377785,377785,supplier4
1008155,1008155,supplier4
1706098,1706098,supplier4
2002925,2002925,supplier4
196306,196306,supplier1
578482,578482,supplier1
217998,217998,supplier1
249921,249921,supplier1
257470,257470,supplier1
143244,143244,supplier1
169722,169722,supplier1
10758,10758,supplier3
11963,11963,supplier3
4355,4355,supplier3
26028,26028,supplier3
42973,42973,supplier3
209500,209500,supplier3
217306,217306,supplier4
224106,224106,supplier4
1214438,1214438,supplier4
1654978,1654978,supplier4
1665408,1665408,supplier4
1771538,1771538,supplier4
1879515,1879515,supplier4
377543,377543,supplier1
551829,551829,supplier1
